Station,Date(UTC),Amount(mm),Period(Hrs),Freq
"Wellington, Greta Point Cws",12/11/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",12/11/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",13/11/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",14/11/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",15/11/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",16/11/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 04:00,0.2,1,H
"Wellington, Greta Point Cws",17/11/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 11:00,0.2,1,H
"Wellington, Greta Point Cws",17/11/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 13:00,1.0,1,H
"Wellington, Greta Point Cws",17/11/2018 14:00,0.6,1,H
"Wellington, Greta Point Cws",17/11/2018 15:00,0.2,1,H
"Wellington, Greta Point Cws",17/11/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",17/11/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 14:00,0.4,1,H
"Wellington, Greta Point Cws",18/11/2018 15:00,0.2,1,H
"Wellington, Greta Point Cws",18/11/2018 16:00,0.8,1,H
"Wellington, Greta Point Cws",18/11/2018 17:00,0.6,1,H
"Wellington, Greta Point Cws",18/11/2018 18:00,0.4,1,H
"Wellington, Greta Point Cws",18/11/2018 19:00,0.2,1,H
"Wellington, Greta Point Cws",18/11/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",18/11/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",19/11/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",19/11/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",19/11/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",19/11/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",19/11/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",19/11/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",19/11/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",19/11/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",19/11/2018 08:00,0.4,1,H
"Wellington, Greta Point Cws",19/11/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",19/11/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",19/11/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",19/11/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",19/11/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",19/11/2018 14:00,1.0,1,H
"Wellington, Greta Point Cws",19/11/2018 15:00,0.2,1,H
"Wellington, Greta Point Cws",19/11/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",19/11/2018 17:00,0.2,1,H
"Wellington, Greta Point Cws",19/11/2018 18:00,1.0,1,H
"Wellington, Greta Point Cws",19/11/2018 19:00,1.2,1,H
"Wellington, Greta Point Cws",19/11/2018 20:00,3.4,1,H
"Wellington, Greta Point Cws",19/11/2018 21:00,4.2,1,H
"Wellington, Greta Point Cws",19/11/2018 22:00,0.2,1,H
"Wellington, Greta Point Cws",19/11/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 00:00,0.4,1,H
"Wellington, Greta Point Cws",20/11/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",20/11/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 08:00,0.6,1,H
"Wellington, Greta Point Cws",21/11/2018 09:00,0.2,1,H
"Wellington, Greta Point Cws",21/11/2018 10:00,0.2,1,H
"Wellington, Greta Point Cws",21/11/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 16:00,0.2,1,H
"Wellington, Greta Point Cws",21/11/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 20:00,2.8,1,H
"Wellington, Greta Point Cws",21/11/2018 21:00,0.6,1,H
"Wellington, Greta Point Cws",21/11/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",21/11/2018 23:00,1.4,1,H
"Wellington, Greta Point Cws",22/11/2018 00:00,0.2,1,H
"Wellington, Greta Point Cws",22/11/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 02:00,0.4,1,H
"Wellington, Greta Point Cws",22/11/2018 03:00,0.2,1,H
"Wellington, Greta Point Cws",22/11/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",22/11/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",23/11/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 01:00,0.2,1,H
"Wellington, Greta Point Cws",24/11/2018 02:00,0.8,1,H
"Wellington, Greta Point Cws",24/11/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 12:00,0.2,1,H
"Wellington, Greta Point Cws",24/11/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 14:00,0.4,1,H
"Wellington, Greta Point Cws",24/11/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",24/11/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",25/11/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",25/11/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",25/11/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",25/11/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",25/11/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",25/11/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",25/11/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",25/11/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",25/11/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",25/11/2018 09:00,0.2,1,H
"Wellington, Greta Point Cws",25/11/2018 10:00,0.2,1,H
"Wellington, Greta Point Cws",25/11/2018 11:00,0.6,1,H
"Wellington, Greta Point Cws",25/11/2018 12:00,2.0,1,H
"Wellington, Greta Point Cws",25/11/2018 13:00,3.0,1,H
"Wellington, Greta Point Cws",25/11/2018 14:00,0.4,1,H
"Wellington, Greta Point Cws",25/11/2018 15:00,0.2,1,H
"Wellington, Greta Point Cws",25/11/2018 16:00,0.4,1,H
"Wellington, Greta Point Cws",25/11/2018 17:00,0.8,1,H
"Wellington, Greta Point Cws",25/11/2018 18:00,1.0,1,H
"Wellington, Greta Point Cws",25/11/2018 19:00,1.4,1,H
"Wellington, Greta Point Cws",25/11/2018 20:00,2.0,1,H
"Wellington, Greta Point Cws",25/11/2018 21:00,0.8,1,H
"Wellington, Greta Point Cws",25/11/2018 22:00,0.4,1,H
"Wellington, Greta Point Cws",25/11/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",26/11/2018 00:00,0.2,1,H
"Wellington, Greta Point Cws",26/11/2018 01:00,0.6,1,H
"Wellington, Greta Point Cws",26/11/2018 02:00,1.2,1,H
"Wellington, Greta Point Cws",26/11/2018 03:00,1.0,1,H
"Wellington, Greta Point Cws",26/11/2018 04:00,0.8,1,H
"Wellington, Greta Point Cws",26/11/2018 05:00,0.6,1,H
"Wellington, Greta Point Cws",26/11/2018 06:00,0.6,1,H
"Wellington, Greta Point Cws",26/11/2018 07:00,0.2,1,H
"Wellington, Greta Point Cws",26/11/2018 08:00,0.2,1,H
"Wellington, Greta Point Cws",26/11/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",26/11/2018 10:00,0.6,1,H
"Wellington, Greta Point Cws",26/11/2018 11:00,1.4,1,H
"Wellington, Greta Point Cws",26/11/2018 12:00,0.4,1,H
"Wellington, Greta Point Cws",26/11/2018 13:00,0.6,1,H
"Wellington, Greta Point Cws",26/11/2018 14:00,1.0,1,H
"Wellington, Greta Point Cws",26/11/2018 15:00,1.4,1,H
"Wellington, Greta Point Cws",26/11/2018 16:00,1.8,1,H
"Wellington, Greta Point Cws",26/11/2018 17:00,1.6,1,H
"Wellington, Greta Point Cws",26/11/2018 18:00,3.0,1,H
"Wellington, Greta Point Cws",26/11/2018 19:00,2.2,1,H
"Wellington, Greta Point Cws",26/11/2018 20:00,2.4,1,H
"Wellington, Greta Point Cws",26/11/2018 21:00,4.0,1,H
"Wellington, Greta Point Cws",26/11/2018 22:00,0.4,1,H
"Wellington, Greta Point Cws",26/11/2018 23:00,0.2,1,H
"Wellington, Greta Point Cws",27/11/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 07:00,1.4,1,H
"Wellington, Greta Point Cws",27/11/2018 08:00,0.2,1,H
"Wellington, Greta Point Cws",27/11/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 10:00,0.2,1,H
"Wellington, Greta Point Cws",27/11/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 16:00,0.2,1,H
"Wellington, Greta Point Cws",27/11/2018 17:00,0.2,1,H
"Wellington, Greta Point Cws",27/11/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",27/11/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 20:00,0.2,1,H
"Wellington, Greta Point Cws",28/11/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",28/11/2018 23:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 00:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 01:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 02:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 03:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 04:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 05:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 06:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 07:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 08:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 09:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 10:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 11:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 12:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 13:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 14:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 15:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 16:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 17:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 18:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 19:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 20:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 21:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 22:00,0.0,1,H
"Wellington, Greta Point Cws",29/11/2018 23:00,0.0,1,H
